파일명,정답_텍스트,추출_텍스트,추출_QR,글자인식_정확도(%)
smishing_1218.png,[경찰청교통민원] 정보통신망법 위반(불법 촬영물 유포) 혐의로 조사 대상에 포함되었습니다. 관련 증거 자료 확인 및 소명: http://bit.ly/chk966.ap k,[경찰청교통민원] 정보통신망법 위반(불법 촬영물 유 포)협의로 조사 대상에 포함되었습니다.관련 증거 자 료 확인 및 소명: https://bit.ly/chk966.ap k,,98.09
smishing_1219.png,[국민건강보험] 생활지원비 지급 대상자로 선정되셨습니다. 신청 기한이 얼마 남지 않았으니 서둘러 등록하세요. ■내용확인: http://bit.ly/chk199.apk .,[국민건강보험] 생활지원비 지급 대상자로 선 정되셨습니다.신청 기한이 얼마 남지 않았으니 서둘러 등록하세요.ㅁ내용확인: https://bit.ly/chk199.apk .,,98.14
smishing_1220.png,[정부24] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급금 발_생. 본인확인 후 즉시 수령하세요: http://vo.la/kr_9998,[정부24]연말정산 간소화 서비스 오류로 인한 추 가 공제 환급금 발_생.본인확인 후 즉시 수령하세 요: https://vo.la/kr_9998,,99.24
smishing_1221.png,(Web발신) [병무청] 2026년도 병력판정검사 통지서 발송 완료. 기일 내 미확인 시 병역법 위반으로 고발 조치됩니다. ■상세: http://vo.la/kr_4451 /,(Web발신). [병무청]2026년도 병력판정검사 통지서 발송 완료.기일 내 미확인 시 병역법 위반으로 고발 조치됩니다.ㅁ상세:https://vo.la/kr_4451/,,97.5
smishing_1222.png,[근로복지공단] 실업급여 수급 자격 인정 통지서 발급. 실업인정일 및 지급액 확인을 위해 보안 문서를 열람하세요: http://177.223.32.52/info,[근로복지공단] 실업급여 수급 자격 인정 통지서 발급.실업인정일 및 지급액 확인을 위해 보안 문 서를 열람하세요: https://177.223.32.52/info,,99.33
smishing_1223.png,[국민건강보험] 산재보험 가입 증명서 발급 오류 안내. 미조치 시 급여 지급이 중단될 수 있습니다. ■확인: http://scam-safe-61.cc,[국민건강보험]산재보험 가입 증명서 발급 오류 안 내.미조치 시 급여 지급이 중단될 수 있습니다.확 인: https://scam-safe-6l.cc,,97.06
smishing_1224.png,[행정안전부] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서. 상세 내용 확인 후 이의신청 바랍니다: http://vo.la/kr_8380,[행정안전부] 주민등록증 발급 및 갱신 미이행 에 따른 과태료 부과 예정 통지서.상세 내용 확 인 후 이의신청 바랍니다: https://vo.la/kr_8380,,99.29
smishing_1225.png,[국제발신] [경찰청교통민원] 사건번호 2026-고단5.936 관련 명예훼손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다. 조회: http://vo.la/kr_2774,[국제발신] [경찰청교통민원]사건번호 2026-고단5.936 관련 명예훼손 피고소인 출석요구서 발부.미출 석 시 불이익이 발생할 수 있습니다.조회: https://vo.la/kr_2774,,99.44
smishing_1226.png,[국세청] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급.금 발생. 본인확인 후 즉시 수령하세요: http://bit.ly/chk467.apk ..,[국세청] 연말정산 간소화 서비스 오류로 인한 추가 공 제 환급.금 발생. 본인확인 후 즉시 수령하세요: https://bit.ly/chk467.apk..,,99.29
smishing_1227.png,[국제발신] [정부24] 근로장려금 지급 대상자 선정 안내. 본인인증 후 수령 계좌를 등록하십시오. 미등록 시 지급 제외. ■등록: http://bit.ly/update955.apk /,[국제발신] [정부24] 근로장려금 지급 대상자 선정 안내.본 인인증 후 수령 계좌를 등록하십시오.미등록 시 지급 제외.등록:https://bit.ly/update955.apk ,,98.22
smishing_1228.png,[대한법률구조공단] 2026년도 병력판정검사 통지서 발송 완료. 기일 내 미확인 시 병역법 위반으로 고발 조치됩니다. ■상세: http://vo.la/kr_7781,[대한법률구조공단]2026년도 병력판정검사 통지 서 발송 완료.기일 내 미확인 시 병역법 위반으로 고 발 조치됩니다.상세:https://vo.la/kr_7781,,98.68
smishing_1229.png,[검찰청] 긴급 연락. 보이스피싱 범죄에 귀하의 명의가 도용되었습니다./ 계좌 보호를 위해 즉시 보안 앱을 설치하세요. ■앱설치: http://239.250.69.34/info .,[검찰청] 긴급 연락.보이스피싱 범죄에 귀하의 명 의가 도용되었습니다./계좌 보호를 위해 즉시 보 안 앱을 설치하세요.ㅁ앱설치: https://239.250.69.34/info .,,98.2
smishing_1230.png,[사이버수사대] 정보통신망법 위반(불법 촬영물 유포) 혐의로 조사 대상에 포함되었습니다. 관련 증거 자료 확인 및 소명: http://bit.ly/app880.apk,[사이버수사대] 정보통신망법 위반(불법 촬영물 유포) 협의로 조사 대상에 포함되었습니다.관련 증거 자료 확인및 소명: https://bit.ly/app880.apk,,98.06
smishing_1231.png,(Web발신) [대한법률구조공단] 2026년도 병력판정검사 통지서 발송 완료. 기일 내 미확인 시 병역법 위반으로 고발 조치됩니다. ■상세: http://b it.ly/update763.apk,(Web발신) [대한법률구조공단]'2026년도 병력판정검사 통 지서 발송 완료.기일 내 미확인 시 병역법 위반으 로 고발 조치됩니다.ㅁ상세:https://b it.ly/upda te763.apk,,97.8
smishing_1232.png,[지방법원] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작성 및 제출 기일 확인 바랍니다. ■조회: http://101.13.17.16/info _,[지방법원]채무 불이행에 따른 재산 명시 명령 서 발부.재산 목록 착성·및 제출 기일 확인 바랍 L다.조회:https://101.13.17.16/info_,,95.1
smishing_1233.png,[질병관리청] 산재보험 가입 증명서 발급 오류 안내. 미조치 시 급여 지급이 중단될 수 있습니다. ■확인: http://bit.ly/chk451.apk,[질병관리청]산재보험 가입 증명서 발급 오류 안 내.미조치 시 급여 지급이 중단될 수 있습니다.D 확인: https://bit.ly/chk451.apk,,97.84
smishing_1234.png,[국세청] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서. 상세 내용 확인 후 이의신청 바랍니다: http://bit.ly/update587.apk,[국세청] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서.상세 내용 확인 후 이의 신청 바랍니다:https://bit.ly/update587.apk,,99.34
smishing_1235.png,[국제발신] [대한법률구조공단] 2026년도 병력판정검사 통지서 발송 완료. 기일 내 미확인 시 병역법 위반으로 고발 조치됩니다. ■상세: http://bit.ly/app849.apk ..,[국제발신] [대한법률구조공단]2026년도 병력판정검사 통 지서 발송 완료.기일 내 미확인 시 병역법 위반으 로 고발 조치됩니다.ㅁ상세: https://bit.ly/app849.apk ..,,98.31
smishing_1236.png,[정부24] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었습니다. 압류 예정일 확인 및 소명: http://122.217.91.83/info,[정부24]지방세 미납으로 인한 자산 압류 통지서 가 전자 문서로 발송되었습니다.압류 예정일 확인 및소명: https://122.217.91.83/info,,99.31
smishing_1237.png,[국제발신] [국민건강보험] 생활지원비 지급 대상자로 선정되셨습니다. 신청 기한이 얼마 남지 않았으니 서둘러 등록하세요. ■내용확인: http://vo.la/kr_4912,[국제발신] [국민건강보험] 생활지원비 지급 대상자로 선정되 셨습니다.신청 기한이 얼마 남지 않았으니 서둘러 등록하세요.내용확인:https://vo.la/kr_4912,,98.77
smishing_1238.png,[질병관리청] 산재보험 가입 증명서 발급 오류 안내. 미조치 시 급여 지급이 중단될 수 있습니다. ■확인: http://226.43.83.10/info ..,[질병관리청] 산재보험 가입 증명서 발급 오류 안내.미조치 시 급여 지급이 중단될 수 있습니 다.확인: https://226.43.83.10/info..,,98.59
smishing_1239.png,[Web발신] [근로복지공단] 정기 건강검진 결과 암 의심 소견이 발견되었습니다. 정밀 검사 대상자 명단을 확인하십시오. ■결과조회: htt/p://bit.ly/chk364.apk,[Web발신]. [근로복지공단] 정기 건강검진 결과 암 의심 소 견이 발견되었습니다.정밀 검사 대상자 명단을 확인하십시오.ㅁ결과조회:htt/p://bit.ly/ch <364.apk,,97.08
smishing_1240.png,[병무청] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: http://bit.ly/app815.apk,[병무청] 민사 소송 관련 소장 부본이 송달되었 습니다.전자 소송 시스템을 통해 내용을 확인하 고 답변서를 제출하세요: https://bit.ly/app815.apk,,99.34
smishing_1241.png,[질병관리청] 실업급여 수급 자격 인정 통지서 발급. 실업인정일 및 지급액 확인을 위해 보안 문서를 열람하세요: http://scam-safe-31.cc,[질병관리청]실업급여 수급 자격 인정 통지서 발급.실 업인정일 및 지급액 확인을 위해 보안 문서를 열람하세 요: https://scam-safe-31.cc,,99.29
smishing_1242.png,[국민건강보험] 실업급여 수급 자격 인정 통지서 발급. 실업인정일 및 지급액 확인을 위해 보안 문서를 열람하세요: http://142.227.30.47/info,[국민건강보험] 실업급여 수급 자격 인정 통지서 발 급.실업인정일 및 지급액 확인을 위해 보안 문서를 열람하세요: https://142.227.30.47/info,,99.33
smishing_1243.png,[정부24] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서. 상세 내용 확인 후. 이의신청 바랍니다: http://bit.ly/chk237.apk _,청 바랍니]다:https://bit.ly/chk237.apk_ 을융을 터 글야이  눌을[],,52.1
smishing_1244.png,[국세청] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었습니다. 압류 예정일 확인 및 소명: http://154.245.67.10/info,[국세청]지방세 미납으로 인한 자산 압류 통지서 가전자문서로발송되었습니다.압류 예정일 확인 및소명:https://154.245.67.10/info,,99.3
smishing_1245.png,[경찰청교통민원] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다. 현장 사진 및 위반 장소 확인: http://scam-safe-59.cc .,[경찰청교통민원] 귀하께서는 [폐기물관리법] 위 반 쓰레기 무단투기로 단속되었습니다.현장 사진 및 위반 장소 확인:https://scam-safe-59.cc.,,99.34
smishing_1246.png,[Web발신] [행정안전부] 2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지  신청하지 않으면 국고로 귀속됩니다. ■즉시신청: http://bit.ly/update429.apk,[Web발신] [행정안전부]2026년 상반기 종합소득세 누락 분 환급 안내.오늘까지 신청하지 않으면 국고로 귀속됩니다.ㅁ즉시신청: https://bit.ly/update429.apk,,98.31
smishing_1247.png,[국민건강보험] 2026년도 건강보험료 과오납금 환급금 신청 안내. 본인 확인 절차 후 즉시 입금됩니다. ■신청하기: http://204.45.31.87/info /,[국민건강보험] 2026년도 건강보험료 과오납금 환급 금 신청 안내.본인 확인 절차 후 즉시 입금됩니다.ㅁ 신청하기[: https://204.45.31.87/info/,,97.44
smishing_1248.png,[질병관리청] 정기 건강검진 결과 암 의심 소견이 발견되었습니다. 정밀 검사 대상자 명단을 확인하십시오. ■결과조회: http://vo.la/kr_5853,[질병관리청] 정기 건강검진 결과 암 의심 소견이 발견되었습니다.정밀 검사 대상자 명단을 확인하 십시오.결과조회:https://vo.la/kr_5853,,98.61
smishing_1249.png,[정부24] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었습니다. 압류 예정일 확인 및 소명: http://vo.la/kr_7007,[정부24]지방세 미납으로 인한 자산 압류 통 지서가 전자 문서로 발송되었습니다.압류 예정 일 확인 및 소명:https://vo.la/kr_7007,,99.26
smishing_1250.png,[검찰청] 사건번호 2026-고단1485 관련 명예훼손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다. 조회: http:/./199.91.77.55/info,[검찰청] 사건번호 2026-고단1485 관련 명예웨손 피 고소인 출석요구서 발부.미출석 시 불이익이 발생할 수 있습니다.조회: http:/./199.91.77.55/info,,98.8
smishing_1251.png,[Web발신] [지방법원] 국민참여재판 배심원 후보 선정 안내. 선정 /여부 확인 및 불출석 사유서 작성: http://196.133.65.51/info,[Web발신] [지방법원] 국민참여재판 배심원 후보 선정 안내.선정 /여부 확인 및 불출석 사유서 작성: https://196.133.65.51/info,,99.3
smishing_1252.png,[민원24] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었습니다. 압류 예정일 확인 및 소명: http://vo.la/kr_3438 ..,[민원24]지방세 미납으로 인한 자산 압류 통지서가 전 자 문서로 발송되었습니다.압류 예정일 확인 및 소명: https://vo.la/kr_3438..,,99.28
smishing_1253.png,[행정안전부]  2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지 신청하지 않으면 국고로 귀속됩니다. ■즉시신청: http://bit.ly/chk429.apk -,https://bit.ly/chk429.apk - 귀속됩니다.ㅁ즉시신청: 이은|록어기은곱 [행정안전부] 2026년 상반기 종합소득세 누락,,29.93
smishing_1254.png,[국제발신] [행정안전부] 2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지 신청하지 않으면 국고로 귀속됩니다. ■즉시신청: http://bit.ly/app656.apk,[국제발신] [행정안전부] 2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지 신청하지 않으면 국고로 귀속됩니다. 즉시신청:https://bit.ly/app656.apk d,,98.22
smishing_1255.png,[경찰청교통민원] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다. 현장 사진 및 위반 장소 확인: http://bit.ly/update405.apk ..,[경찰청교통민원] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다.현장 사진 및 위반 장소 확인: https://bit.ly/update405.apk ..,,99.39
smishing_1256.png,[국세청/] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서. 상세 내용 확인 후 이의신청 바랍니다: http://174.220.80.35/info,[국세청/] 주민등록증 발급 및 갱신 미이행에 따 른 과태료 부과 예정 통지서.상세 내용 확인 후 이의신청 바랍니다: https://174.220.80.35/info,,99.33
smishing_1257.png,[Web발신] [정부24] 2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지 신청하지 않으면 국고로 귀속됩니다. ■즉시신청: http://scam-safe-/85.cc,[Web발신] [정부24]2026년 상반기 종합소득세 누락분 환급 안내.오늘까지 신청하지 않으면 국고로 귀속됩니다. 즉시신청:https://scam-safe-/85.cc,,98.8
smishing_1258.png,[Web발신] [사이버수사대] 교통법규 위반 과태료 고지서 발송. 미납 시 차량 압류 절차가 진행됩니다. 상세내역 확인 및 납부: http://vo.la/kr_4317,[Web발신] [사이버수사대] 교통법규 위반 과태료 고지서 발송.미납 시 차량 압류 절차가 진행됩니다.상 세내역 확인 및 납부: https://vo.la/kr_4317 i,,98.7
smishing_1259.png,[병무청] 국민참여재판 배심원 후보 선정 안내. 선정 여부 확인 및 불출석 사유서 작성: http://vo.la/kr_5535,https://vo.la/kr_5535 량 ·리공위해뀌 [,,46.51
smishing_1260.png,[국세청] 지방세 미납으로 인한 자산 압류 통지서가 전자 문서로 발송되었 습니다. 압류 예정일 확인 및 소명: http://scam-safe-48.cc,[국세청] 지방세 미납으로 인한 자산 압류 통지서가 전 자 문서로 발송되었 습니다.압류 예정일 확인 및 소명: https://scam-safe-48.cc,,99.27
smishing_1261.png,[국민/건강보험] 2026년도 건강보험료 과오납금 환급금 신청 안내. 본인 확인 절차 후 즉시 입금됩니다. ■신청하기: http://vo.la/kr_6328,[국민/건강보험]2026년도 건강보험료 과오납금 환 기은금 은 신청하기:https://vo.la/kr_6328,,79.69
smishing_1262.png,[검찰청] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니.다. 현장 사진 및 위반 장소 확인: http://scam-safe-16.cc -,소 확인: https://scam-safe-16.cc - 무단투기로 단속되었습니.다.현장 사진 및 위반 장 [[ 능[[군]이의[],,33.08
smishing_1263.png,[국제발신] [검찰청] 긴급 연락. 보이스피싱 범죄에 귀하의 명의가 도용되었습니다. 계좌 보호를 위해 즉시 보안 앱을 설치하세요. ■앱설치: http://vo .la/kr_7135 ..,[국제발신] [검찰청] 긴급 연락.보이스피싱 범죄에 귀하의 명 의가 도용되었습니다.계좌 보호를 위해 즉시 보안 앱을 설치하세요.ㅁ앱설치:https://vo.la/kr_713 5.,,97.62
smishing_1264.png,[지방법원] 국민참여재판 배심원 후보 선정 안내. 선정 여부 확인 및 불출석 사유서 작성: http://scam-safe-24.cc,[지방법원] 국민참여재판 배심원 후보 선정 안내.선정 여부 확인 및 불출석 사유서 작성: https://scam-safe-24.cc,,99.17
smishing_1265.png,[근로복지공단] 2026년도 건강보험료 과오납금 환급금 신청 안내. 본인 확인 절차 후 즉시 입금됩니다 . ■신청하기: http://bit.ly/app335.apk,[근로복지공단] 2026년도 건강보험료 과오납금 환 급금 신청 안내.본인 확인 절차 후 즉시 입금됩니다 .신청하기:https://bit.ly/app335.apk,,98.68
smishing_1266.png,[경찰청교통민원] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다. 현장 사진 및  위반 장소 확인: http://159.139.70.32/info,[경찰청교통민원] 귀하께서는 [폐기물관리법] 위 반 쓰레기 무단투기로 단속되었습니다.현장 사진 및 위반 장소 확인: https://159.139.70.32/info,,99.35
smishing_1267.png,[지방법원] 채무 불이행에 따른 재산 명시 명 령서 발부. 재산 목록 작성 및 제출 기일 확인 바랍니다. ■조회: http://bit.ly/chk850.apk,[지방법원]채무 불이행에 따른 재산 명시 명 령서 발부.재산 목록 작성 및 제출 기일 확인 바랍니다.조회:https://bit.ly/chk850.apk,,98.57
smishing_1268.png,[병무청] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작성 및 제출 기일 확인 바랍니다. ■조회: http://scam-safe -77.cc _,[병무청] 채무 불이행에 따른 재산 명시 명령서 발부 .재산 목록 작성 및 제출 기일 확인 바랍니다.ㅁ조 회[: https://scam-safe -77.cc _,,97.1
smishing_1269.png,[경찰청교통민원] 정보통신망법 위반(불법 촬영물 유포) 혐의로 조사 대상에 포함되었습니다._ 관련 증거 자료 확인 및 소명: http://bit.ly/app317.apk,[경찰청교통민원]정보통신망법 위반(불법 촬영 물 유포)협의로 조사 대상에 포함되었습니다.. 관련 증거 자료 확인 및 소명: https://bit.ly/app317.apk,,96.86
smishing_1270.png,[행정안전부] 근로장려금 지급 대상자 선정 안내. 본인인증 후 수령 계좌를 등록하십시오. 미등록 시 지급 제/외. ■등록: http://153.131.24.35/info,[행정안전부] 근로장려금 지급 대상자 선정 안내. 본인인증 후 수령 계좌를 등록하십시오.미등록 시 지급 제/외.ㅁ등록: https://153.131.24.35/info,,98.09
smishing_1271.png,[대한법률구조공단] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작성 및 제출 기일 확인 바랍니다. ■조회: http://bit.ly/app371.apk -,[대한법률구조공단]채무 불이행에 따른 재산명시 명령서발부.재산 목록작성 및제출 기일확인바랍 L다. 조회: https://bit.ly/app371.apk -,,97.33
smishing_1272.png,[정부24] 2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지 신청하지 않으면 국고로 귀속됩니다. ■즉시신청: http://255.238.53.32/info,[정부24] 2026년 상반기 종합소득세 누락분 환급 안 내.오늘까지 신청하지 않으면 국고로 귀속됩니다.ㅁ 즉시신청: https://255.238.53.32/info,,98.09
smishing_1273.png,[Web발신] [근로복지공단] 정기 건강검진 결과 암 의심 소견이 발견되었습니다. 정밀/ 검사 대상자 명단을 확인하십시오. ■결과조회: http://bit.ly/app439.apk,https://bit.ly/app439.apk 인하십시오.ㅁ결과조회: ㄷ이 무 위입영은위위 이절] [Web발신],,34.04
smishing_1274.png,[지방법원] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작성 및 제출 기일 확인 바랍니다. ■조회: http://vo.la/kr_7105,조회[: https://vo.la/kr_7105 부.재산 목록 작성 및 제출 기일 확인 바랍니다.ㅁ  글 이 [],,36.21
smishing_1275.png,[정부24] 2026년 상반기 종합소득세 누락분 환급 안내. 오늘까지 신청하지 않으면 국고로 귀속됩니다. ■즉시신청: http://vo.la/kr_7627 -,[정부24]2026년 상반기 종합소득세 누락분 환 급 안내.오늘까지 신청하지 않으면 국고로 귀속 됩니다.즉시신청: https://vo.la/kr_7627-,,98.65
smishing_1276.png,[국민건강보험] 산재보험 가입 증명서 발급 오류 안내.  미조치 시 급여 지급이 중단될 수 있습니다. ■확인: http://vo.la/kr_5921,[국민건강보험] 산재보험 가입 증명서 발급 오류 안 내.미조치 시 급여 지급이 중단될 수 있습니다.ㅁ 확인: https://vo.la/kr_5921,,97.74
smishing_1277.png,[지방법원] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: h_ttp://196.44.41.7/info,[지방법원] 민사 소송 관련 소장 부본이 송달되었습 니다.전자 소송 시스템을 통해 내용을 확인하고 답 변서를 제출하세요: h_ttp://196.44.41.7/info,,100
smishing_1278.png,[대한법률구조공단] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: http://213.78.64.28/info,[대한법률구조공단] 민사 소송 관련 소장 부본이 송 달되었습니다.전자 소송 시스템을 통해 내용을 확인 하고 답변서를 제출하세요: https://213.78.64.28/info,,99.38
smishing_1279.png,[검찰청] 귀하께서는 [폐기물관리법] 위반 쓰레기 무단투기로 단속되었습니다. 현장 사진 및 위반 장소 확인: http://vo.la/kr_5377 ..,[검찰청] 귀하께서는 [폐기물관리법] 위반 쓰레] 기 무단투기로 단속되었습니다.현장 사진 및 위반 장소 확인: https://vo.la/kr_5377..,,98.59
smishing_1280.png,[지방법원] 국민참여재판 배심원 후보 선정 안내. 선정 여부 확인 및 불출석 사유서 작성: http://bit.ly/update761.apk -,https://bit.ly/update761.apk -     위 야 [위지],,55.45
smishing_1281.png,[경찰청교통민원] 정보통신망법 위반(불법 촬영물 유포) 혐의로 조사 대상에 포함되었습니다. 관련 증거 자료 확인 및 소명: http://scam-safe-30.cc -,[경찰청교통민원] 정보통신망법 위반(불법 촬영물 유포)협의로 조사 대상에 포함되었습니다.관련 증거 자료 확인 및 소명:https://scam-safe-30.cc -,,98.06
smishing_1282.png,[민원24] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서. 상세 내용 확인 후 이의신청 바랍니다: /http://vo.la/kr_1849,[민원24] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서.상세 내용 확인 후 이의신청 바랍니다:/https://vo.la/kr_1849,,99.29
smishing_1283.png,[질병관리청] 생활지원비 지급 대상자로 선정되셨습니다. 신청 기한이 얼마 남지 않았으니 서둘러 등록하세요. ■내용확인: http://bit.ly/chk306.apk,[질병관리청] 생활지원비 지급 대상자로 선정되셨습니 다.신청 기한이 얼마 남지 않았으니 서둘러 등록하세 요.내용확인:https://bit.ly/chk306.apk,,98.72
smishing_1284.png,[국민건강보험] 정기 건강검진 결과 암 의심 소견이 발견되었습니다. 정밀 검사 대상자 명단을 확인하십시오. ■결과조회: http://158.57.35.60/info,[국민건강보험] 정기 건강검진 결과 암 의심 소견이 발견되었습니다.정밀 검사 대상자 명단을 확인하십 시오.ㅁ결과조회:https://158.57.35.60/info,,98.06
smishing_1285.png,[병무청] 국민참여재판 배심원 후보 선정 안내. 선정 여부/ 확인 및 불출석 사유서 작성: http://bit.ly/app816.apk /,https://bit.ly/app816.apk/ 선정 여부/ 확인 및 불출석 사유서 작성:    무어 [],,45.45
smishing_1286.png,[행정안전부] 주민등록증 발급 및 갱신 미이행에 따른 과태료 부과 예정 통지서. 상세 내용 확인 후 이의신청 바.랍니다: http://vo.la/kr_4240,[행정안전부] 주민등록증 발급 및 갱신 미이행 에 따른 과태료 부과 예정 통지서.상세 내용 확 인 후 이의신청 바.랍니다: https://vo.la/kr_4240,,99.3
smishing_1287.png,[질병관리청] 정기 건강검진 결과 암 의심 소견이 발견되었습니다. 정밀 검사 대상자 명단을 확인하십시오. ■결과조회: http://bit.ly/update538.apk,[질병관리청] 정기 건강검진 결과 암 의심 소견이 발견되었습니다.정밀 검사 대상자 명단을 확인하 십시오.결과조회:https://bit.ly/update538.apk,,98.73
smishing_1288.png,[행정안전부] 연말정산 간소화 서비스 오류로 인한 추가 공제 환급금 발생. 본인확인 후 즉시 수령하세요: http://scam-safe-22.cc,[행정안전부]연말정산 간소화 서비스 오류로 인 한 추가 공제 환급금 발생.본인확인 후 즉시 수령 하세요: https://scam-safe-22.cc,,99.26
smishing_1289.png,[지방법원] 2026년도 병력판정검사 통지서 발송 완료. 기일 내 미확인 시 병역법 위반_으로 고발 조치됩니다. ■상세: http://scam-safe-12.cc,[지방법원]2026년도 병력판정검사 통지서 발 송 완료.기일 내 미확인 시 병역법 위반_으로 고발 조치됩니다.ㅁ상세: https://scam-safe-12.cc,,98.01
smishing_1290.png,[Web발신] [질병관리청] 정기 건강검진 결과 암 의심 소견이 발견되었습니다. 정밀 검사 대상자 명단을 확인하십시오. ■결과조회: http://bit.ly/chk687.apk,[Web발신] [질병관리청] 정기 건강검진 결과 암 의심 소견이 발 견되었습니다.정밀 검사 대상자 명단을 확인하십시 오.결과조회:https://bit.ly/chk687.apk,,98.8
smishing_1291.png,[경찰청교통민원] 사건번 호 2026-고단8698 관련 명예훼손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다. 조회: http://bit.ly/chk182.apk,[경찰청교통민원] 사건번 호 2026-고단8698 관 련 명예웨손 피고소인 출석요구서 발부. 미출석 시 불이익이 발생할 수 있습니다.조회: https://bit.ly/chk182.apk,,98.27
smishing_1292.png,[지방법원] 채무 불이행에 따른 재산 명시 명령서 발부. 재산 목록 작성 및 제출 기일 확인 바랍니다. ■조회: http://vo.la/kr_2547,[지방법원]채무 불이행에 따른 재산 명시 명령서 발부.재산 목록 작성 및 제출 기일 확인 바랍니다. 조회: https://vo.la/kr_2547,,98.48
smishing_1293.png,[대한법률구조공단] 민사 소송 관련 소장 부본이 송달되었습니다. 전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: http://vo.la/kr_3129,[대한법률구조공단] 민사 소송 관련 소장 부본 이 송달되었습니다.전자 소송 시스템을 통해 내용을 확인하고 답변서를 제출하세요: https://vo.la/kr_3129,,99.35
smishing_1294.png,[근로복지공단] 정기 .건강검진 결과 암 의심 소견이 발견되었습니다. 정밀 검사 대상자 명단을 확인하십시오. ■결과조회: http://scam-safe-33.cc -,https://scam-safe-33.cc - 을 확인하십시오.ㅁ결과조회: 소견이 발견되었습니다.정밀 검사 대상자 명단 무위운위위위아연극],,31.72
smishing_1295.png,[정부24] 근로장려금 지급 대상자 선정 안내. 본인인증 후 수령 계좌를 등록하십시오. 미등록 시 지급 제외. ■등록: http://scam-safe-69.cc,[정부24] 근로장려금 지급 대상자 선정 안내.본 인인증 후 수령 계좌를 등록하십시오.미등록 시 지급 제외.ㅁ등록:https://scam-safe-69.cc,,97.96
smishing_1296.png,[지방법원] 국민참여재판 배심원 후보 선정 안내. 선정 여부 확인 및 불출석 사유서 작성: http://scam-safe-75.cc,[지방법원] 국민참여재판 배심원 후보 선정 안내 .선정 여부 확인 및 불출석 사유서 작성: https://scam-safe-75.cc,,99.17
smishing_1297.png,[국민건강보험] 생활지원비 지급 대상자로 선정되셨습니다. 신청 기한이 얼마 남지 않았으니 서둘러 등록하세요. ■내용확인: http://scam-safe-20.cc,[국민건강보험] 생활지원비 지급 대상자로 선정되셨습 니다.신청 기한이 얼마 남지 않았으니 서둘러 등록하 세요.내용확인: https://scam-safe-20.cc,,98.7
smishing_1298.png,[질병관리청] 정기 건강검진 결과 암 의심 소견이 발견되었습니다. 정밀 검사 대상자 명단을 확인하십시 오. ■결과조회: http://vo.la/kr_2800,[질병관리청] 정기 건강검진 결과 암 의심 소견이 발 견되었습니다.정밀 검사 대상자 명단을 확인하십시 오.결과조회:https://vo.la/kr_2800,,98.61
